Date,Close,High,Low,Open,Volume,CPI,real_close
2000-01-27,1398.56005859375,1418.8599853515625,1370.989990234375,1404.0899658203125,1129500000,169.3,8.260839093879207
2000-01-28,1360.1600341796875,1398.56005859375,1356.199951171875,1398.56005859375,1095800000,169.3,8.03402264725155
2000-01-31,1394.4599609375,1394.47998046875,1350.1400146484375,1360.1600341796875,993800000,169.3,8.236621151432368
2000-02-01,1409.280029296875,1412.489990234375,1384.7900390625,1394.4599609375,981000000,170.0,8.289882525275734
2000-02-02,1409.1199951171875,1420.6099853515625,1403.489990234375,1409.280029296875,1038600000,170.0,8.288941147748162
2000-02-03,1424.969970703125,1425.780029296875,1398.52001953125,1409.1199951171875,1146500000,170.0,8.382176298253677
2000-02-04,1424.3699951171875,1435.9100341796875,1420.6300048828125,1424.969970703125,1045100000,170.0,8.378647030101103
2000-02-07,1424.239990234375,1427.1500244140625,1413.3299560546875,1424.3699951171875,918100000,170.0,8.377882295496324
2000-02-08,1441.719970703125,1441.8299560546875,1424.239990234375,1424.239990234375,1047700000,170.0,8.480705710018382
2000-02-09,1411.7099609375,1444.550048828125,1411.6500244140625,1441.719970703125,1050500000,170.0,8.304176240808824
2000-02-10,1416.8299560546875,1422.0999755859375,1406.4300537109375,1411.699951171875,1058800000,170.0,8.334293859145221
2000-02-11,1387.1199951171875,1416.8299560546875,1378.8900146484375,1416.8299560546875,1025700000,170.0,8.15952938304228
2000-02-14,1389.93994140625,1394.9300537109375,1380.530029296875,1387.1199951171875,927300000,170.0,8.176117302389706
2000-02-15,1402.050048828125,1407.719970703125,1376.25,1389.93994140625,1092100000,170.0,8.247353228400735
2000-02-16,1387.6700439453125,1404.550048828125,1385.5799560546875,1402.050048828125,1018800000,170.0,8.162764964384191
2000-02-17,1388.260009765625,1399.8800048828125,1380.0699462890625,1387.6700439453125,1034800000,170.0,8.1662353515625
2000-02-18,1346.0899658203125,1388.5899658203125,1345.3199462890625,1388.260009765625,1042300000,170.0,7.91817626953125
2000-02-22,1352.1700439453125,1358.1099853515625,1331.8800048828125,1346.0899658203125,980000000,170.0,7.9539414349724264
2000-02-23,1360.68994140625,1370.1099853515625,1342.43994140625,1352.1700439453125,993700000,170.0,8.004058478860294
2000-02-24,1353.4300537109375,1364.800048828125,1329.8800048828125,1360.68994140625,1215000000,170.0,7.961353257123162
2000-02-25,1333.3599853515625,1362.1400146484375,1329.1500244140625,1353.4300537109375,1065200000,170.0,7.843294031479779
2000-02-28,1348.050048828125,1360.8199462890625,1325.0699462890625,1333.3599853515625,1026500000,170.0,7.929706169577206
2000-02-29,1366.4200439453125,1369.6300048828125,1348.050048828125,1348.050048828125,1204300000,170.0,8.037764964384191
2000-03-01,1379.18994140625,1383.4599609375,1366.4200439453125,1366.4200439453125,1274100000,171.0,8.06543825383772
2000-03-02,1381.760009765625,1386.56005859375,1370.3499755859375,1379.18994140625,1198600000,171.0,8.080467893366228
2000-03-03,1409.1700439453125,1410.8800048828125,1381.760009765625,1381.760009765625,1150300000,171.0,8.24076049090826
2000-03-06,1391.280029296875,1409.739990234375,1384.75,1409.1700439453125,1029000000,171.0,8.136140522203947
2000-03-07,1355.6199951171875,1399.2099609375,1349.989990234375,1391.280029296875,1314100000,171.0,7.927602310626828
2000-03-08,1366.699951171875,1373.7900390625,1346.6199951171875,1355.6199951171875,1203000000,171.0,7.992397375274122
2000-03-09,1401.68994140625,1401.8199462890625,1357.8800048828125,1366.699951171875,1123000000,171.0,8.19701720120614
2000-03-10,1395.0699462890625,1413.4599609375,1392.0699462890625,1401.68994140625,1138800000,171.0,8.158303779468202
2000-03-13,1383.6199951171875,1398.3900146484375,1364.8399658203125,1395.0699462890625,1016100000,171.0,8.091345000685306
2000-03-14,1359.1500244140625,1395.1500244140625,1359.1500244140625,1383.6199951171875,1094000000,171.0,7.948245756807383
2000-03-15,1392.1400146484375,1397.989990234375,1356.989990234375,1359.1500244140625,1302800000,171.0,8.141169676306651
2000-03-16,1458.469970703125,1458.469970703125,1392.1500244140625,1392.1500244140625,1482300000,171.0,8.529064156158626
2000-03-17,1464.469970703125,1477.3299560546875,1453.3199462890625,1458.469970703125,1295100000,171.0,8.564151875456872
2000-03-20,1456.6300048828125,1470.300048828125,1448.489990234375,1464.469970703125,920800000,171.0,8.51830412212171
2000-03-21,1493.8699951171875,1493.9200439453125,1446.06005859375,1456.6300048828125,1065900000,171.0,8.73608184279057
2000-03-22,1500.6400146484375,1505.0799560546875,1487.3299560546875,1493.8699951171875,1075000000,171.0,8.77567260028326
2000-03-23,1527.3499755859375,1532.5,1492.3900146484375,1500.6400146484375,1078300000,171.0,8.931871202256945
2000-03-24,1527.4599609375,1552.8699951171875,1516.8299560546875,1527.3499755859375,1052200000,171.0,8.932514391447368
2000-03-27,1523.8599853515625,1534.6300048828125,1518.4599609375,1527.4599609375,901000000,171.0,8.911461902640717
2000-03-28,1507.72998046875,1527.3599853515625,1507.0899658203125,1523.8599853515625,959100000,171.0,8.81713438870614
2000-03-29,1508.52001953125,1521.449951171875,1497.449951171875,1507.72998046875,1061900000,171.0,8.821754500182749
2000-03-30,1487.9200439453125,1517.3800048828125,1474.6300048828125,1508.52001953125,1193400000,171.0,8.701286806697734
2000-03-31,1498.5799560546875,1519.81005859375,1484.3800048828125,1487.9200439453125,1227400000,171.0,8.763625474004021
2000-04-03,1505.969970703125,1507.18994140625,1486.9599609375,1498.5799560546875,1021700000,170.9,8.811995147472937
2000-04-04,1494.72998046875,1526.449951171875,1416.4100341796875,1505.97998046875,1515460000,170.9,8.746225748793153
2000-04-05,1487.3699951171875,1506.550048828125,1478.050048828125,1494.72998046875,1110300000,170.9,8.70315971396833
2000-04-06,1501.3399658203125,1511.760009765625,1487.3699951171875,1487.3699951171875,1008000000,170.9,8.784903252313121
2000-04-07,1516.3499755859375,1518.6800537109375,1501.3399658203125,1501.3399658203125,891600000,170.9,8.87273244930332
2000-04-10,1504.4599609375,1527.18994140625,1503.3499755859375,1516.3499755859375,853700000,170.9,8.803159513970158
2000-04-11,1500.5899658203125,1512.800048828125,1486.780029296875,1504.4599609375,971400000,170.9,8.780514721008265
2000-04-12,1467.1700439453125,1509.0799560546875,1466.1500244140625,1500.5899658203125,1175900000,170.9,8.584962223202531
2000-04-13,1440.510009765625,1477.52001953125,1439.3399658203125,1467.1700439453125,1032000000,170.9,8.428964363754389
2000-04-14,1356.56005859375,1440.510009765625,1339.4000244140625,1440.510009765625,1279700000,170.9,7.937741712075775
2000-04-17,1401.43994140625,1401.530029296875,1346.5,1356.56005859375,1204700000,170.9,8.20035073965038
2000-04-18,1441.6099853515625,1441.6099853515625,1397.81005859375,1401.43994140625,1109400000,170.9,8.435400733479009
2000-04-19,1427.469970703125,1447.68994140625,1424.260009765625,1441.6099853515625,1001400000,170.9,8.352662204231276
2000-04-20,1434.5400390625,1435.489990234375,1422.0799560546875,1427.469970703125,896200000,170.9,8.394031825994734
2000-04-24,1429.8599853515625,1434.5400390625,1407.1300048828125,1434.5400390625,868700000,170.9,8.366647076369587
2000-04-25,1477.43994140625,1477.6700439453125,1429.8599853515625,1429.8599853515625,1071100000,170.9,8.645055245209186
2000-04-26,1460.989990234375,1482.93994140625,1456.97998046875,1477.43994140625,999600000,170.9,8.54880041096767
2000-04-27,1464.9200439453125,1469.2099609375,1434.81005859375,1460.989990234375,1111000000,170.9,8.571796629287961
2000-04-28,1452.4300537109375,1473.6199951171875,1448.1500244140625,1464.9200439453125,984600000,170.9,8.49871301176675
2000-05-01,1468.25,1481.510009765625,1452.4300537109375,1452.4300537109375,966300000,171.2,8.576226635514018
2000-05-02,1446.2900390625,1468.25,1445.219970703125,1468.25,1011500000,171.2,8.447955835645445
2000-05-03,1415.0999755859375,1446.2900390625,1398.3599853515625,1446.2900390625,991600000,171.2,8.265770885431879
2000-05-04,1409.5699462890625,1420.989990234375,1404.93994140625,1415.0999755859375,925800000,171.2,8.233469312436114
2000-05-05,1432.6300048828125,1436.030029296875,1405.0799560546875,1409.5699462890625,805500000,171.2,8.368165916371568
2000-05-08,1424.1700439453125,1432.6300048828125,1417.050048828125,1432.6300048828125,787600000,171.2,8.31875025668991
2000-05-09,1412.1400146484375,1430.280029296875,1401.8499755859375,1424.1700439453125,896600000,171.2,8.248481393974519
2000-05-10,1383.050048828125,1412.1400146484375,1375.1400146484375,1412.1400146484375,1006400000,171.2,8.078563369323161
2000-05-11,1407.81005859375,1410.260009765625,1383.050048828125,1383.050048828125,953600000,171.2,8.223189594589662
2000-05-12,1420.9599609375,1430.1300048828125,1407.81005859375,1407.81005859375,858200000,171.2,8.299999771831192
2000-05-15,1452.3599853515625,1452.3900146484375,1416.5400390625,1420.9599609375,854600000,171.2,8.48341112938997
2000-05-16,1466.0400390625,1470.4000244140625,1450.760009765625,1452.3599853515625,955500000,171.2,8.563317985178156
2000-05-17,1447.800048828125,1466.0400390625,1441.6700439453125,1466.0400390625,820500000,171.2,8.45677598614559
2000-05-18,1437.2099609375,1458.0400390625,1436.5899658203125,1447.800048828125,807900000,171.2,8.394917996130257
2000-05-19,1406.949951171875,1437.2099609375,1401.739990234375,1437.2099609375,853700000,171.2,8.218165602639457
2000-05-22,1400.719970703125,1410.550048828125,1368.72998046875,1406.949951171875,869000000,171.2,8.181775529807974
2000-05-23,1373.8599853515625,1403.77001953125,1373.4300537109375,1400.719970703125,869900000,171.2,8.02488309200679
2000-05-24,1399.050048828125,1401.75,1361.0899658203125,1373.8599853515625,1152300000,171.2,8.172021313248393
2000-05-25,1381.52001953125,1411.6500244140625,1373.9300537109375,1399.050048828125,984500000,171.2,8.069626282308704
2000-05-26,1378.02001953125,1391.4200439453125,1369.75,1381.52001953125,722600000,171.2,8.04918235707506
2000-05-30,1422.449951171875,1422.449951171875,1378.02001953125,1378.02001953125,844200000,171.2,8.308702985817028
2000-05-31,1420.5999755859375,1434.489990234375,1415.5,1422.43994140625,960500000,171.2,8.297897053656177
2000-06-01,1448.81005859375,1448.81005859375,1420.5999755859375,1420.5999755859375,960100000,172.2,8.413531118430605
2000-06-02,1477.260009765625,1483.22998046875,1448.81005859375,1448.81005859375,1162400000,172.2,8.57874570131025
2000-06-05,1467.6300048828125,1477.280029296875,1464.6800537109375,1477.260009765625,838600000,172.2,8.522822328007042
2000-06-06,1457.8399658203125,1471.3599853515625,1454.739990234375,1467.6300048828125,950100000,172.2,8.465969604066856
2000-06-07,1471.3599853515625,1474.6400146484375,1455.06005859375,1457.8399658203125,854600000,172.2,8.544483074050886
2000-06-08,1461.6700439453125,1475.6500244140625,1456.489990234375,1471.3599853515625,854300000,172.2,8.488211637313082
2000-06-09,1456.949951171875,1472.6700439453125,1454.9599609375,1461.6700439453125,786000000,172.2,8.46080111017349
2000-06-12,1446.0,1462.9300537109375,1445.989990234375,1456.949951171875,774100000,172.2,8.397212543554007
2000-06-13,1469.43994140625,1470.4200439453125,1442.3800048828125,1446.0,935900000,172.2,8.533332993067654
2000-06-14,1470.5400390625,1483.6199951171875,1467.7099609375,1469.43994140625,929700000,172.2,8.539721481199187
2000-06-15,1478.72998046875,1482.0400390625,1464.6199951171875,1470.5400390625,1011400000,172.2,8.587282116543264
2000-06-16,1464.4599609375,1480.77001953125,1460.4200439453125,1478.72998046875,1250800000,172.2,8.50441324586237
2000-06-19,1486.0,1488.9300537109375,1459.050048828125,1464.4599609375,921700000,172.2,8.629500580720093
2000-06-20,1475.949951171875,1487.3199462890625,1470.1800537109375,1486.0,1031500000,172.2,8.571137927827381
2000-06-21,1479.1300048828125,1482.18994140625,1468.0,1475.949951171875,1009600000,172.2,8.589605138692292
2000-06-22,1452.1800537109375,1479.1300048828125,1448.030029296875,1479.1300048828125,1022700000,172.2,8.433101357206374
2000-06-23,1441.47998046875,1459.93994140625,1438.31005859375,1452.1800537109375,847600000,172.2,8.370963881932347
2000-06-26,1455.31005859375,1459.6600341796875,1441.47998046875,1441.47998046875,889000000,172.2,8.451277924470093
2000-06-27,1450.550048828125,1463.3499755859375,1450.550048828125,1455.31005859375,1042500000,172.2,8.423635591336383
2000-06-28,1454.8199462890625,1467.6300048828125,1450.550048828125,1450.550048828125,1095100000,172.2,8.448431743838924
2000-06-29,1442.3900146484375,1455.1400146484375,1434.6300048828125,1454.8199462890625,1110900000,172.2,8.376248633266188
2000-06-30,1454.5999755859375,1454.6800537109375,1438.7099609375,1442.3900146484375,1459700000,172.2,8.447154329767349
2000-07-03,1469.5400390625,1469.5799560546875,1450.8499755859375,1454.5999755859375,451900000,172.7,8.509206943037059
2000-07-05,1446.22998046875,1469.5400390625,1442.449951171875,1469.5400390625,1019300000,172.7,8.374232660502317
2000-07-06,1456.6700439453125,1461.6500244140625,1439.56005859375,1446.22998046875,947300000,172.7,8.434684678316808
2000-07-07,1478.9000244140625,1484.1199951171875,1456.6700439453125,1456.6700439453125,931700000,172.7,8.563404889485017
2000-07-10,1475.6199951171875,1486.56005859375,1474.760009765625,1478.9000244140625,838700000,172.7,8.544412247349088
2000-07-11,1480.8800048828125,1488.77001953125,1470.47998046875,1475.6199951171875,980500000,172.7,8.574869744544369
2000-07-12,1492.9200439453125,1497.68994140625,1480.8800048828125,1480.8800048828125,1001200000,172.7,8.644586241721555
2000-07-13,1495.8399658203125,1501.3900146484375,1489.6500244140625,1492.9200439453125,1026800000,172.7,8.661493722178996
2000-07-14,1509.97998046875,1509.989990234375,1494.56005859375,1495.8399658203125,960600000,172.7,8.743369892696874
2000-07-17,1510.489990234375,1517.3199462890625,1505.260009765625,1509.97998046875,906000000,172.7,8.746323047101187
2000-07-18,1493.739990234375,1510.489990234375,1491.3499755859375,1510.489990234375,908300000,172.7,8.649334048838304
2000-07-19,1481.9599609375,1495.6300048828125,1479.9200439453125,1493.739990234375,909400000,172.7,8.581123109076433
2000-07-20,1495.5699462890625,1501.9200439453125,1481.9599609375,1481.9599609375,1064600000,172.7,8.659930204337362
2000-07-21,1480.18994140625,1495.5699462890625,1477.9100341796875,1495.5699462890625,968300000,172.7,8.57087400930081
2000-07-24,1464.2900390625,1485.8800048828125,1463.800048828125,1480.18994140625,880300000,172.7,8.478807406268096
2000-07-25,1474.469970703125,1476.22998046875,1464.2900390625,1464.2900390625,969400000,172.7,8.537753159832803
2000-07-26,1452.4200439453125,1474.469970703125,1452.4200439453125,1474.469970703125,1235800000,172.7,8.410075529503837
2000-07-27,1449.6199951171875,1464.9100341796875,1445.3299560546875,1452.4200439453125,1156400000,172.7,8.393862160493269
2000-07-28,1419.8900146484375,1456.6800537109375,1413.8900146484375,1449.6199951171875,980000000,172.7,8.22171403965511
2000-07-31,1430.8299560546875,1437.6500244140625,1418.7099609375,1419.8900146484375,952600000,172.7,8.285060544613131
2000-08-01,1438.0999755859375,1443.5400390625,1428.9599609375,1430.8299560546875,938700000,172.7,8.327156778146714
2000-08-02,1438.699951171875,1451.5899658203125,1433.489990234375,1438.0999755859375,994500000,172.7,8.330630869553417
2000-08-03,1452.56005859375,1454.18994140625,1425.4300537109375,1438.699951171875,1095600000,172.7,8.410886268637812
2000-08-04,1462.9300537109375,1462.9300537109375,1451.31005859375,1452.56005859375,956000000,172.7,8.47093256346808
2000-08-07,1479.3199462890625,1480.800048828125,1460.719970703125,1462.9300537109375,854800000,172.7,8.565836400052476
2000-08-08,1482.800048828125,1484.52001953125,1472.6099853515625,1479.3199462890625,992200000,172.7,8.585987543880284
2000-08-09,1472.8699951171875,1490.3299560546875,1471.1600341796875,1482.800048828125,1054000000,172.7,8.528488680470108
2000-08-10,1460.25,1475.1500244140625,1459.8900146484375,1472.8699951171875,940800000,172.7,8.455414012738855
2000-08-11,1471.8399658203125,1475.719970703125,1453.06005859375,1460.25,835500000,172.7,8.522524411235162
2000-08-14,1491.56005859375,1491.6400146484375,1468.56005859375,1471.8399658203125,783800000,172.7,8.636711398921541
2000-08-15,1484.4300537109375,1493.1199951171875,1482.739990234375,1491.56005859375,895900000,172.7,8.595425904521932
2000-08-16,1479.8499755859375,1496.0899658203125,1475.739990234375,1484.4300537109375,929800000,172.7,8.568905475309425
2000-08-17,1496.0699462890625,1499.3199462890625,1479.8499755859375,1479.8499755859375,922400000,172.7,8.66282539831536
2000-08-18,1491.719970703125,1499.469970703125,1488.989990234375,1496.0699462890625,821400000,172.7,8.637637352073684
2000-08-21,1499.47998046875,1502.8399658203125,1491.1300048828125,1491.719970703125,731600000,172.7,8.682570819158947
2000-08-22,1498.1300048828125,1508.449951171875,1497.4200439453125,1499.47998046875,818800000,172.7,8.67475393678525
2000-08-23,1505.969970703125,1507.199951171875,1489.52001953125,1498.1300048828125,871000000,172.7,8.720150380446585
2000-08-24,1508.31005859375,1511.1600341796875,1501.25,1505.969970703125,837100000,172.7,8.733700397184425
2000-08-25,1506.449951171875,1513.469970703125,1505.0899658203125,1508.31005859375,685600000,172.7,8.722929653571946
2000-08-28,1514.0899658203125,1523.949951171875,1506.449951171875,1506.449951171875,733600000,172.7,8.76716830237587
2000-08-29,1509.8399658203125,1514.81005859375,1505.4599609375,1514.0899658203125,795600000,172.7,8.7425591535629
2000-08-30,1502.5899658203125,1510.489990234375,1500.0899658203125,1509.8399658203125,818400000,172.7,8.700578840881949
2000-08-31,1517.6800537109375,1525.2099609375,1502.5899658203125,1502.5899658203125,1056600000,172.7,8.787956304058701
2000-09-01,1520.77001953125,1530.0899658203125,1515.530029296875,1517.6800537109375,767700000,173.6,8.760195965041763
2000-09-05,1507.0799560546875,1520.77001953125,1504.2099609375,1520.77001953125,838500000,173.6,8.681336152388754
2000-09-06,1492.25,1512.6099853515625,1492.1199951171875,1507.0799560546875,995100000,173.6,8.595910138248849
2000-09-07,1502.510009765625,1505.3399658203125,1492.25,1492.25,985500000,173.6,8.655011576990928
2000-09-08,1494.5,1502.510009765625,1489.8800048828125,1502.510009765625,961000000,173.6,8.608870967741936
2000-09-11,1489.260009765625,1506.760009765625,1483.010009765625,1494.5,899300000,173.6,8.578686692198302
2000-09-12,1481.989990234375,1496.9300537109375,1479.6700439453125,1489.260009765625,991200000,173.6,8.53680869950677
2000-09-13,1484.9100341796875,1487.449951171875,1473.6099853515625,1481.989990234375,1068300000,173.6,8.553629229145665
2000-09-14,1480.8699951171875,1494.1600341796875,1476.72998046875,1484.9100341796875,1014000000,173.6,8.530357114730343
2000-09-15,1465.81005859375,1480.9599609375,1460.219970703125,1480.8699951171875,1268400000,173.6,8.443606328305012
2000-09-18,1444.510009765625,1467.77001953125,1441.9200439453125,1465.81005859375,962500000,173.6,8.32091019450245
2000-09-19,1459.9000244140625,1461.1600341796875,1444.510009765625,1444.510009765625,1024900000,173.6,8.409562352615568
2000-09-20,1451.3399658203125,1460.489990234375,1430.949951171875,1459.9000244140625,1104000000,173.6,8.360253259333598
2000-09-21,1449.050048828125,1452.77001953125,1436.300048828125,1451.3399658203125,1105400000,173.6,8.347062493249569
2000-09-22,1448.719970703125,1449.050048828125,1421.8800048828125,1449.050048828125,1185500000,173.6,8.34516112156178
2000-09-25,1439.030029296875,1457.4200439453125,1435.9300537109375,1448.719970703125,982400000,173.6,8.28934348673315
2000-09-26,1427.2099609375,1448.0400390625,1425.25,1439.030029296875,1106600000,173.6,8.221255535354263
2000-09-27,1426.5699462890625,1437.219970703125,1419.43994140625,1427.2099609375,1174700000,173.6,8.217568815029162
2000-09-28,1458.2900390625,1461.68994140625,1425.780029296875,1426.5699462890625,1206200000,173.6,8.40028824344758
2000-09-29,1436.510009765625,1458.2900390625,1436.2900390625,1458.2900390625,1197100000,173.6,8.274827245193693
2000-10-02,1436.22998046875,1445.5999755859375,1429.8299560546875,1436.52001953125,1051200000,173.9,8.258941808330936
2000-10-03,1426.4599609375,1454.8199462890625,1425.280029296875,1436.22998046875,1098100000,173.9,8.202759982389304
2000-10-04,1434.3199462890625,1439.989990234375,1416.31005859375,1426.4599609375,1167400000,173.9,8.247958288033711
2000-10-05,1436.280029296875,1444.1700439453125,1431.800048828125,1434.3199462890625,1176100000,173.9,8.259229610677831
2000-10-06,1408.989990234375,1443.300048828125,1397.06005859375,1436.280029296875,1150100000,173.9,8.102300116356382
2000-10-09,1402.030029296875,1409.68994140625,1392.47998046875,1408.989990234375,716600000,173.9,8.062277339257475
2000-10-10,1387.02001953125,1408.8299560546875,1383.8499755859375,1402.030029296875,1044000000,173.9,7.9759633095529034
2000-10-11,1364.5899658203125,1387.02001953125,1349.6700439453125,1387.02001953125,1387500000,173.9,7.8469808270288235
2000-10-12,1329.780029296875,1374.9300537109375,1328.06005859375,1364.5899658203125,1388600000,173.9,7.646808679107964
2000-10-13,1374.1700439453125,1374.1700439453125,1327.0799560546875,1329.780029296875,1223900000,173.9,7.902070407966144
2000-10-16,1374.6199951171875,1379.47998046875,1365.06005859375,1374.1700439453125,1005400000,173.9,7.904657821260423
2000-10-17,1349.969970703125,1380.989990234375,1342.3399658203125,1374.6199951171875,1161500000,173.9,7.7629095497592004
2000-10-18,1342.1300048828125,1356.6500244140625,1305.7900390625,1349.969970703125,1441700000,173.9,7.717826365053551
2000-10-19,1388.760009765625,1389.9300537109375,1342.1300048828125,1342.1300048828125,1297900000,173.9,7.9859690038276305
2000-10-20,1396.9300537109375,1408.469970703125,1382.18994140625,1388.760009765625,1177400000,173.9,8.0329502801089
2000-10-23,1395.780029296875,1406.9599609375,1387.75,1396.9300537109375,1046800000,173.9,8.026337143742811
2000-10-24,1398.1300048828125,1415.6400146484375,1388.1300048828125,1395.780029296875,1158600000,173.9,8.039850516864936
2000-10-25,1364.9000244140625,1398.1300048828125,1362.2099609375,1398.1300048828125,1315600000,173.9,7.848763797665684
2000-10-26,1364.43994140625,1372.719970703125,1337.81005859375,1364.9000244140625,1303800000,173.9,7.846118121945083
2000-10-27,1379.5799560546875,1384.5699462890625,1364.1300048828125,1364.43994140625,1086300000,173.9,7.933179735794638
2000-10-30,1398.6600341796875,1406.3599853515625,1376.8599853515625,1379.5799560546875,1186500000,173.9,8.042898413914246
2000-10-31,1429.4000244140625,1432.219970703125,1398.6600341796875,1398.6600341796875,1366400000,173.9,8.219666615377012
2000-11-01,1421.219970703125,1429.5999755859375,1410.449951171875,1429.4000244140625,1206800000,174.2,8.158553218732061
2000-11-02,1428.3199462890625,1433.4000244140625,1421.219970703125,1421.219970703125,1167700000,174.2,8.199310828295422
2000-11-03,1426.68994140625,1433.2099609375,1420.9200439453125,1428.3199462890625,997700000,174.2,8.189953739415902
2000-11-06,1432.18994140625,1438.4599609375,1427.719970703125,1428.760009765625,930900000,174.2,8.221526644123134
2000-11-07,1431.8699951171875,1436.219970703125,1423.260009765625,1432.18994140625,880900000,174.2,8.219689983451135
2000-11-08,1409.280029296875,1437.280029296875,1408.780029296875,1431.8699951171875,909300000,174.2,8.090011649235793
2000-11-09,1400.1400146484375,1409.280029296875,1369.6800537109375,1409.280029296875,1111000000,174.2,8.037543138050733
2000-11-10,1365.97998046875,1400.1400146484375,1365.969970703125,1400.1400146484375,962500000,174.2,7.841446500968715
2000-11-13,1351.260009765625,1365.97998046875,1328.6199951171875,1365.97998046875,1129300000,174.2,7.7569460950954365
2000-11-14,1382.949951171875,1390.06005859375,1351.260009765625,1351.260009765625,1118800000,174.2,7.938863095131315
2000-11-15,1389.81005859375,1395.9599609375,1374.75,1382.949951171875,1066800000,174.2,7.9782437347517225
2000-11-16,1372.3199462890625,1394.760009765625,1370.3900146484375,1389.81005859375,956300000,174.2,7.877841253094504
2000-11-17,1367.719970703125,1384.8499755859375,1355.550048828125,1372.3199462890625,1070400000,174.2,7.851434963852612
2000-11-20,1342.6199951171875,1367.719970703125,1341.6700439453125,1367.719970703125,955800000,174.2,7.70734784797467
2000-11-21,1347.3499755859375,1355.8699951171875,1333.6199951171875,1342.6199951171875,1137100000,174.2,7.734500433903201
2000-11-22,1322.3599853515625,1347.3499755859375,1321.8900146484375,1347.3499755859375,963200000,174.2,7.591044692029636
2000-11-24,1341.77001953125,1343.8299560546875,1322.3599853515625,1322.3599853515625,404870000,174.2,7.702468539214983
2000-11-27,1348.969970703125,1362.5,1341.77001953125,1341.77001953125,946100000,174.2,7.743800061441591
2000-11-28,1336.0899658203125,1358.81005859375,1334.969970703125,1348.969970703125,1028200000,174.2,7.669862031115457
2000-11-29,1341.9300537109375,1352.3800048828125,1329.280029296875,1336.0899658203125,402100000,174.2,7.703387219925015
2000-11-30,1314.949951171875,1341.9100341796875,1294.9000244140625,1341.9100341796875,1186530000,174.2,7.548507182387342
2000-12-01,1315.22998046875,1334.6700439453125,1307.02001953125,1314.949951171875,1195200000,174.6,7.532817757552978
2000-12-04,1324.969970703125,1332.06005859375,1310.22998046875,1315.1800537109375,1103000000,174.6,7.588602352251575
2000-12-05,1376.5400390625,1376.56005859375,1324.969970703125,1324.969970703125,900300000,174.6,7.883963568513746
2000-12-06,1351.4599609375,1376.5400390625,1346.1500244140625,1376.5400390625,1399300000,174.6,7.74032050937858
2000-12-07,1343.550048828125,1353.5,1339.260009765625,1351.4599609375,1128000000,174.6,7.695017461787658
2000-12-08,1369.8900146484375,1380.3299560546875,1343.550048828125,1343.550048828125,1358300000,174.6,7.8458763725569165
2000-12-11,1380.199951171875,1389.050048828125,1364.1400146484375,1369.8900146484375,1202400000,174.6,7.904925264443729
2000-12-12,1371.1800537109375,1380.27001953125,1370.27001953125,1380.199951171875,1083400000,174.6,7.853264912433778
2000-12-13,1359.989990234375,1385.8199462890625,1358.47998046875,1371.1800537109375,1195100000,174.6,7.7891752018005445
2000-12-14,1340.9300537109375,1359.989990234375,1340.47998046875,1359.989990234375,1061300000,174.6,7.680011762376504
2000-12-15,1312.1500244140625,1340.9300537109375,1305.3800048828125,1340.9300537109375,1561100000,174.6,7.5151776885112405
2000-12-18,1322.739990234375,1332.3199462890625,1312.1500244140625,1312.1500244140625,1189900000,174.6,7.575830413713488
